"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UPPER","2020-01-21","250","259","250","257","0.78","34140"
"UPPER","2020-01-20","262","265","254","255","-3.04","60657"
"UPPER","2020-01-19","253","269","250","263","5.62","120084"
"UPPER","2020-01-16","253","253","248","249","0.00","52682"
"UPPER","2020-01-15","250","255","248","249","-0.40","31058"
"UPPER","2020-01-14","245","253","245","250","0.40","41964"
"UPPER","2020-01-13","249","260","244","249","1.22","99310"
"UPPER","2020-01-12","238","246","236","243","2.10","42403"
"UPPER","2020-01-09","242","242","236","238","0.00","18802"
"UPPER","2020-01-08","240","243","238","238","-1.24","33470"
"UPPER","2020-01-07","236","245","236","241","2.12","42390"
"UPPER","2020-01-06","240","240","235","236","-0.42","24393"
"UPPER","2020-01-05","235","239","235","237","0.00","22746"
"UPPER","2020-01-02","236","237","233","237","0.42","6549"
"UPPER","2020-01-01","232","238","232","236","0.43","10195"
"UPPER","2019-12-31","233","237","232","235","0.86","5925"
"UPPER","2019-12-30","233","237","232","233","-1.27","14442"
"UPPER","2019-12-29","234","236","232","236","0.00","12169"
"UPPER","2019-12-26","238","238","235","236","-0.84","6030"
"UPPER","2019-12-25","233","242","233","238","0.42","6705"
"UPPER","2019-12-24","236","247","235","237","0.85","46247"
"UPPER","2019-12-23","233","237","231","235","1.29","18492"
"UPPER","2019-12-22","230","235","229","232","-0.43","10754"
"UPPER","2019-12-19","235","235","230","233","0.43","9157"
"UPPER","2019-12-18","233","234","232","232","-0.85","7141"
"UPPER","2019-12-17","230","236","230","234","0.00","7095"
"UPPER","2019-12-16","241","241","233","234","-2.90","8870"
"UPPER","2019-12-15","248","252","240","240","-2.04","9398"
"UPPER","2019-12-12","236","255","233","245","3.81","25220"
"UPPER","2019-12-11","234","237","232","236","0.85","5523"
"UPPER","2019-12-10","235","236","232","234","-0.85","8705"
"UPPER","2019-12-09","234","238","233","236","0.85","11025"
"UPPER","2019-12-08","234","235","228","234","-0.85","11911"
"UPPER","2019-12-05","232","236","232","236","1.72","15078"
"UPPER","2019-12-04","229","235","228","232","0.87","12012"
"UPPER","2019-12-03","227","232","225","230","-0.43","12396"
"UPPER","2019-12-02","226","231","225","231","2.21","9863"
"UPPER","2019-12-01","224","230","223","226","0.89","8886"
"UPPER","2019-11-28","225","226","223","224","-0.88","12262"
"UPPER","2019-11-27","223","226","222","226","0.00","7755"
"UPPER","2019-11-26","226","226","223","226","0.00","15021"
"UPPER","2019-11-25","225","228","221","226","1.35","13017"
"UPPER","2019-11-24","225","225","222","223","0.00","10652"
"UPPER","2019-11-21","226","229","223","223","-1.76","30761"
"UPPER","2019-11-20","225","229","225","227","0.00","9077"
"UPPER","2019-11-19","225","227","225","227","-0.44","11856"
"UPPER","2019-11-18","228","228","226","228","0.00","12226"
"UPPER","2019-11-17","231","233","226","228","-1.30","19706"
"UPPER","2019-11-14","231","232","230","231","0.00","11056"
"UPPER","2019-11-13","230","232","230","231","-0.86","12774"
"UPPER","2019-11-12","233","236","230","233","0.00","8130"
"UPPER","2019-11-11","231","236","230","233","0.87","20461"
"UPPER","2019-11-10","230","234","231","231","-1.28","12800"
"UPPER","2019-11-07","236","238","233","234","-0.85","11796"
"UPPER","2019-11-06","235","236","235","236","-0.42","3970"
"UPPER","2019-11-05","235","237","234","237","0.42","6068"
"UPPER","2019-11-04","235","236","234","236","0.43","8076"
"UPPER","2019-11-03","235","237","234","235","-0.42","9055"
"UPPER","2019-10-31","238","238","235","236","-0.84","10571"
"UPPER","2019-10-24","238","240","236","238","-0.42","13922"
"UPPER","2019-10-23","235","241","235","239","1.70","18302"
"UPPER","2019-10-22","236","238","233","235","-0.42","17061"
"UPPER","2019-10-21","234","236","232","236","0.00","11557"
"UPPER","2019-10-20","237","237","233","236","-0.42","11075"
"UPPER","2019-10-17","238","238","233","237","-0.42","7827"
"UPPER","2019-10-16","235","238","232","238","1.28","14594"
"UPPER","2019-10-15","234","238","233","235","-0.42","6431"
"UPPER","2019-10-14","235","237","234","236","0.00","4315"
"UPPER","2019-10-10","235","236","234","236","-0.84","2606"
"UPPER","2019-10-03","238","238","234","238","0.85","5544"
"UPPER","2019-10-02","240","240","234","236","-0.42","4799"
"UPPER","2019-10-01","236","241","234","237","0.42","14322"
"UPPER","2019-09-30","228","238","228","237","3.49","21039"
"UPPER","2019-09-29","230","232","229","229","-0.87","25295"
"UPPER","2019-09-26","234","234","231","231","-0.43","20704"
"UPPER","2019-09-24","234","237","231","232","-2.52","11149"
"UPPER","2019-09-23","235","238","231","238","1.28","15625"
"UPPER","2019-09-22","244","244","234","235","-3.69","13829"
"UPPER","2019-09-19","244","248","239","244","-0.41","37217"
"UPPER","2019-09-18","246","253","243","245","-0.41","57003"
"UPPER","2019-09-17","230","248","230","246","6.49","20706"
"UPPER","2019-09-16","235","236","230","231","-1.70","23812"
"UPPER","2019-09-15","238","238","232","235","-0.84","17007"
"UPPER","2019-09-12","239","242","236","237","-0.84","15828"
"UPPER","2019-09-11","242","242","238","239","-0.42","13161"
"UPPER","2019-09-10","241","245","238","240","-0.41","12852"
"UPPER","2019-09-09","246","248","241","241","-1.23","18711"
"UPPER","2019-09-08","257","257","243","244","-0.41","16010"
"UPPER","2019-09-05","249","249","245","245","-1.21","17146"
"UPPER","2019-09-04","247","254","243","248","1.22","13544"
"UPPER","2019-09-03","246","247","238","245","1.24","28471"
"UPPER","2019-09-02","245","246","241","242","-1.63","28134"
"UPPER","2019-09-01","245","248","243","246","-0.81","20049"
"UPPER","2019-08-29","246","249","244","248","0.00","14411"
"UPPER","2019-08-28","250","254","248","248","-1.59","12493"
"UPPER","2019-08-27","249","253","246","252","1.20","18837"
"UPPER","2019-08-26","247","253","247","249","-0.40","20410"
"UPPER","2019-08-25","251","254","248","250","-1.96","44153"
"UPPER","2019-08-22","255","258","252","255","0.00","16248"
"UPPER","2019-08-21","254","259","254","255","0.79","20215"
"UPPER","2019-08-20","258","259","253","253","-1.94","27337"
"UPPER","2019-08-19","258","263","256","258","0.00","19292"
"UPPER","2019-08-18","261","263","258","258","-1.15","18383"
"UPPER","2019-08-15","262","263","261","261","-1.51","10089"
"UPPER","2019-08-14","265","265","263","265","0.00","21939"
"UPPER","2019-08-13","265","267","264","265","0.00","10536"
"UPPER","2019-08-12","264","266","262","265","0.38","9474"
"UPPER","2019-08-11","262","265","261","264","-1.12","15225"
"UPPER","2019-08-08","265","267","263","267","-0.37","32222"
"UPPER","2019-08-07","263","268","262","268","0.75","17127"
"UPPER","2019-08-06","266","267","264","266","-0.37","28077"
"UPPER","2019-08-05","269","269","266","267","-0.37","24786"
"UPPER","2019-08-04","272","272","268","268","-1.11","24121"
"UPPER","2019-08-01","273","275","270","271","-0.73","29663"
"UPPER","2019-07-31","272","275","271","273","0.37","20942"
"UPPER","2019-07-25","283","283","273","275","-2.83","88967"
"UPPER","2019-07-24","285","285","280","283","-0.35","21693"
"UPPER","2019-07-23","286","286","281","284","0.35","35952"
"UPPER","2019-07-22","283","284","280","283","1.43","24297"
"UPPER","2019-07-21","283","283","276","279","-1.41","42178"
"UPPER","2019-07-18","286","289","282","283","-1.05","40637"
"UPPER","2019-07-17","275","286","271","286","4.00","76056"
"UPPER","2019-07-16","275","276","272","275","-0.36","22893"
"UPPER","2019-07-15","275","277","270","276","2.22","57744"
"UPPER","2019-07-14","265","271","265","270","1.12","36145"
"UPPER","2019-07-11","267","269","267","267","0.00","27009"
"UPPER","2019-07-10","265","270","264","267","0.75","29600"
"UPPER","2019-07-09","265","267","264","265","0.00","18532"
"UPPER","2019-07-08","275","275","263","265","-0.38","27996"
"UPPER","2019-07-07","265","268","265","266","-0.75","25900"
"UPPER","2019-07-04","270","270","267","268","-0.74","20959"
"UPPER","2019-07-03","271","271","264","270","1.50","41945"
"UPPER","2019-07-02","265","266","263","266","0.38","27581"
"UPPER","2019-07-01","264","267","263","265","0.38","20100"
"UPPER","2019-06-30","272","275","264","264","-1.12","30280"
"UPPER","2019-06-27","270","270","266","267","0.75","33763"
"UPPER","2019-06-26","267","270","264","265","-1.12","30997"
"UPPER","2019-06-25","266","270","265","268","0.00","27463"
"UPPER","2019-06-24","265","268","264","268","1.13","27503"
"UPPER","2019-06-23","269","270","264","265","-1.49","32079"
"UPPER","2019-06-20","261","272","261","269","1.13","35254"
"UPPER","2019-06-19","264","269","263","266","-0.37","26257"
"UPPER","2019-06-18","267","272","262","267","0.00","32900"
"UPPER","2019-06-17","258","268","256","267","3.09","47123"
"UPPER","2019-06-16","263","272","258","259","-1.52","47830"
"UPPER","2019-06-13","266","266","261","263","-1.50","51498"
"UPPER","2019-06-12","274","274","265","267","-0.74","31579"
"UPPER","2019-06-11","268","272","268","269","0.00","37850"
"UPPER","2019-06-10","262","275","262","269","-2.18","33131"
"UPPER","2019-06-06","289","289","271","275","-0.36","47805"
"UPPER","2019-06-04","280","283","275","276","-1.08","69941"
"UPPER","2019-06-03","286","287","276","279","-2.45","110084"
"UPPER","2019-06-02","294","296","286","286","-2.39","118970"
"UPPER","2019-05-30","308","323","291","293","-0.34","303851"
"UPPER","2019-05-29","284","300","280","294","5.00","279590"
"UPPER","2019-05-28","273","285","273","280","1.45","110919"
"UPPER","2019-05-27","274","284","268","276","0.36","71364"
"UPPER","2019-05-26","290","291","274","275","-4.18","133698"
"UPPER","2019-05-23","320","326","275","287","-5.90","531272"
"UPPER","2019-05-22","291","305","291","305","9.71","165900"
"UPPER","2019-05-21","253","278","250","278","9.88","186015"
"UPPER","2019-05-20","246","256","243","253","3.27","118603"
"UPPER","2019-05-19","246","247","243","245","-0.41","32329"
"UPPER","2019-05-16","245","249","244","246","0.00","49168"
"UPPER","2019-05-15","248","254","246","246","-1.20","59616"
"UPPER","2019-05-14","247","254","244","249","2.05","127228"
"UPPER","2019-05-13","232","244","231","244","4.72","91650"
"UPPER","2019-05-12","234","236","231","233","-0.43","45907"
"UPPER","2019-05-09","233","240","232","234","0.00","22988"
"UPPER","2019-05-08","240","240","232","234","-1.68","26687"
"UPPER","2019-05-07","238","238","233","238","0.85","40464"
"UPPER","2019-05-06","235","236","231","236","0.00","34550"
"UPPER","2019-05-05","239","241","234","236","-2.48","33682"
"UPPER","2019-05-02","247","247","237","242","-0.82","58023"
"UPPER","2019-04-30","239","249","233","244","2.52","156692"
"UPPER","2019-04-29","239","240","231","238","0.42","35542"
"UPPER","2019-04-28","228","244","228","237","4.41","89256"
"UPPER","2019-04-25","228","231","227","227","-0.44","59996"
"UPPER","2019-04-24","228","232","227","228","-0.87","34195"
"UPPER","2019-04-23","234","234","229","230","0.00","19172"
